"","X1","K_beta","Mean_C1","Mean_C2","N","N_C1","N_C2","N_Tail","pi_C1","pi_C2","pi_Tail","rcc_C1","rcc_C2","rcc_Tail","Scale_Tail","Shape_Tail","tail","Variance_C1","Variance_C2","coverage","K_B","K_BB","karyotype","sample","samplename","Mean_C3","N_C3","pi_C3","rcc_C3","Variance_C3","Mean_Tail","Variance_Tail","purity","ploidy","purity_conf_mad","wgd_status","wgd_uncertain"
"72",72,1,0.246029451452037,NA,10227,10227,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00575093599581722,NA,68,2,0,"2:2","0250e6f7-2538-4d1f-a8ff-ca34a7057dde","0250e6f7-2538-4d1f-a8ff-ca34a7057dde",NA,NA,NA,NA,NA,NA,NA,0.386,3.189,0.006,"wgd",FALSE
"73",73,1,0.1560375,NA,72,72,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00314554762152778,NA,51,1,0,"1:1","02706819-bcab-4c49-a569-a4a8c60db1c0","02706819-bcab-4c49-a569-a4a8c60db1c0",NA,NA,NA,NA,NA,NA,NA,0.319,1.931,0.022,"no_wgd",FALSE
"74",74,1,0.395704905660377,NA,1060,1060,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0209937113155571,NA,18,1,0,"1:0","02917220-6a7a-46a1-8656-907e96bef88e","02917220-6a7a-46a1-8656-907e96bef88e",NA,NA,NA,NA,NA,NA,NA,0.443,1.987,0.005,"no_wgd",FALSE
"75",75,1,0.22686104477612,NA,19430,19430,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00536924719118848,NA,35,1,0,"1:1","02917220-6a7a-46a1-8656-907e96bef88e","02917220-6a7a-46a1-8656-907e96bef88e",NA,NA,NA,NA,NA,NA,NA,0.443,1.987,0.005,"no_wgd",FALSE
"76",76,1,0.242218182024545,NA,2159,2159,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00656333622299224,NA,39,1,0,"2:1","02917220-6a7a-46a1-8656-907e96bef88e","02917220-6a7a-46a1-8656-907e96bef88e",NA,NA,NA,NA,NA,NA,NA,0.443,1.987,0.005,"no_wgd",FALSE
"77",77,1,0.364933962264151,NA,265,265,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0226922864692061,NA,33,2,0,"2:0","02917220-6a7a-46a1-8656-907e96bef88e","02917220-6a7a-46a1-8656-907e96bef88e",NA,NA,NA,NA,NA,NA,NA,0.443,1.987,0.005,"no_wgd",FALSE
"78",78,1,0.229660357142857,NA,280,280,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0145503755355867,NA,39,2,0,"1:1","0292a46f-a282-4b7f-a7d6-ac55cc7324fb","0292a46f-a282-4b7f-a7d6-ac55cc7324fb",NA,NA,NA,NA,NA,NA,NA,0.67,2.001,0.014,"no_wgd",FALSE
"79",79,1,0.370347243940509,NA,255,255,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0185861755981217,NA,23,1,0,"1:0","02c6a893-49c5-49d1-8eb1-195021e70d52","02c6a893-49c5-49d1-8eb1-195021e70d52",NA,NA,NA,NA,NA,NA,NA,0.5,1.957,0,"no_wgd",FALSE
"80",80,1,0.244035203657523,NA,2406,2406,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00593960762603914,NA,38,1,0,"1:1","02c6a893-49c5-49d1-8eb1-195021e70d52","02c6a893-49c5-49d1-8eb1-195021e70d52",NA,NA,NA,NA,NA,NA,NA,0.5,1.957,0,"no_wgd",FALSE
"81",81,1,0.251047931034483,NA,290,290,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0130139349095125,NA,47,2,0,"2:1","02c6a893-49c5-49d1-8eb1-195021e70d52","02c6a893-49c5-49d1-8eb1-195021e70d52",NA,NA,NA,NA,NA,NA,NA,0.5,1.957,0,"no_wgd",FALSE
"82",82,1,0.199075917431192,NA,436,436,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00768554742461704,NA,63,2,0,"1:0","02c97e2b-914e-4afc-bf50-78f0cfbfa67b","02c97e2b-914e-4afc-bf50-78f0cfbfa67b",NA,NA,NA,NA,NA,NA,NA,0.27,1.785,0.008,"no_wgd",TRUE
"83",83,1,0.135702343211578,NA,2902,2902,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00202464043558448,NA,82,1,0,"1:1","02c97e2b-914e-4afc-bf50-78f0cfbfa67b","02c97e2b-914e-4afc-bf50-78f0cfbfa67b",NA,NA,NA,NA,NA,NA,NA,0.27,1.785,0.008,"no_wgd",TRUE
"84",84,1,0.168810061632124,NA,87,87,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00624168312179646,NA,95,2,0,"2:1","02c97e2b-914e-4afc-bf50-78f0cfbfa67b","02c97e2b-914e-4afc-bf50-78f0cfbfa67b",NA,NA,NA,NA,NA,NA,NA,0.27,1.785,0.008,"no_wgd",TRUE
"85",85,2,0.358618893562532,0.136833629554242,47,23,24,0,0.495705986569825,0.504294013430175,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00250488926686364,0.00201070105076856,87,2,0,"2:2","02c97e2b-914e-4afc-bf50-78f0cfbfa67b","02c97e2b-914e-4afc-bf50-78f0cfbfa67b",NA,NA,NA,NA,NA,NA,NA,0.27,1.785,0.008,"no_wgd",TRUE
"86",86,2,0.594807802196405,0.163483942197074,662,330,332,0,0.499726593893033,0.500273406106967,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0122161073567006,0.00426044220133326,42,2,0,"1:0","02e5c36f-5bec-45e2-a048-875653b85ca1","02e5c36f-5bec-45e2-a048-875653b85ca1",NA,NA,NA,NA,NA,NA,NA,0.781,1.958,0.016,"no_wgd",FALSE
"87",87,1,0.380195152199927,NA,3702,2946,NA,756,0.772668507824637,NA,0.227331492175363,TRUE,NA,TRUE,0.050599999,1.26679076281241,TRUE,0.00566057841667671,NA,61,1,0,"1:1","02e5c36f-5bec-45e2-a048-875653b85ca1","02e5c36f-5bec-45e2-a048-875653b85ca1",NA,NA,NA,NA,NA,0.240261734161267,Inf,0.781,1.958,0.016,"no_wgd",FALSE
"88",88,2,0.586672024006225,0.213681420052554,580,161,419,0,0.266273585478908,0.733726414521092,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0049938883544399,0.0112165445450725,77,3,0,"2:1","02e5c36f-5bec-45e2-a048-875653b85ca1","02e5c36f-5bec-45e2-a048-875653b85ca1",NA,NA,NA,NA,NA,NA,NA,0.781,1.958,0.016,"no_wgd",FALSE
"89",89,1,0.473603768432552,NA,1831,1831,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0398255438689229,NA,28,2,0,"1:0","030695f6-c623-11e3-bf01-24c6515278c0","030695f6-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.72,1.996,0,"no_wgd",FALSE
"90",90,1,0.308876035925698,NA,9798,9798,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0166468097155781,NA,46,2,0,"1:1","030695f6-c623-11e3-bf01-24c6515278c0","030695f6-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.72,1.996,0,"no_wgd",FALSE
"91",91,1,0.305092628205128,NA,624,624,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0232861864200156,NA,59,3,0,"2:1","030695f6-c623-11e3-bf01-24c6515278c0","030695f6-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.72,1.996,0,"no_wgd",FALSE
"92",92,1,0.424866666666667,NA,198,198,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0685006712121212,NA,42,3,0,"2:0","030695f6-c623-11e3-bf01-24c6515278c0","030695f6-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.72,1.996,0,"no_wgd",FALSE
"93",93,2,0.632579206073511,0.253416685670055,107,17,90,0,0.203542896624674,0.796457103375326,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.0521633245230103,0.0094390140824393,20,2,0,"1:0","031962d6-fc7d-4c6c-9d47-ffa45997b249","031962d6-fc7d-4c6c-9d47-ffa45997b249",NA,NA,NA,NA,NA,NA,NA,0.89,1.953,0.027,"no_wgd",FALSE
"94",94,2,0.361139932959281,0.153463345455929,459,148,311,0,0.372078327351749,0.627921672648251,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.0209903262096739,0.00197876135625374,36,2,0,"1:1","031962d6-fc7d-4c6c-9d47-ffa45997b249","031962d6-fc7d-4c6c-9d47-ffa45997b249",NA,NA,NA,NA,NA,NA,NA,0.89,1.953,0.027,"no_wgd",FALSE
"95",95,1,0.172963333333333,NA,60,60,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0155422409888889,NA,54,3,0,"2:1","031962d6-fc7d-4c6c-9d47-ffa45997b249","031962d6-fc7d-4c6c-9d47-ffa45997b249",NA,NA,NA,NA,NA,NA,NA,0.89,1.953,0.027,"no_wgd",FALSE
"96",96,2,0.872920292468675,0.378096263480228,244,187,57,0,0.779934955222333,0.220065044777667,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.00411969529360047,0.0265884699361028,18,3,0,"1:0","0332b017-17d5-4083-8fc4-9d6f8fdbbbde","0332b017-17d5-4083-8fc4-9d6f8fdbbbde",NA,NA,NA,NA,NA,NA,NA,0.84,3.996,0.009,"wgd",FALSE
"97",97,2,0.5,0.411312119887099,582,24,558,0,0.0523247888502323,0.947675211149768,0,FALSE,TRUE,FALSE,NA,NA,FALSE,1.23259516440783e-32,0.0386191745237588,23.5,2,0,"2:1","0332b017-17d5-4083-8fc4-9d6f8fdbbbde","0332b017-17d5-4083-8fc4-9d6f8fdbbbde",NA,NA,NA,NA,NA,NA,NA,0.84,3.996,0.009,"wgd",FALSE
"98",98,2,0.793322951285631,0.359515646999471,177,145,32,0,0.811834724189435,0.188165275810565,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.00714354549221583,0.0188645985073175,21,2,0,"2:0","0332b017-17d5-4083-8fc4-9d6f8fdbbbde","0332b017-17d5-4083-8fc4-9d6f8fdbbbde",NA,NA,NA,NA,NA,NA,NA,0.84,3.996,0.009,"wgd",FALSE
"99",99,1,0.411529398618449,NA,4922,4922,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0156430894140634,NA,35,2,0,"2:2","0332b017-17d5-4083-8fc4-9d6f8fdbbbde","0332b017-17d5-4083-8fc4-9d6f8fdbbbde",NA,NA,NA,NA,NA,NA,NA,0.84,3.996,0.009,"wgd",FALSE
"100",100,2,0.600858155812095,0.162348216436455,129,26,103,0,0.226745746606016,0.773254253393984,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0563629527611626,0.00225911766597107,31,2,0,"1:0","0363fe2c-d765-450e-8b1a-d13a23d9af2a","0363fe2c-d765-450e-8b1a-d13a23d9af2a",NA,NA,NA,NA,NA,NA,NA,0.889,1.925,0.01,"no_wgd",FALSE
"101",101,2,0.384649258876755,0.098902044370227,715,235,480,0,0.336117113940063,0.663882886059937,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.0107293371565502,0.000805325055352832,58,2,0,"1:1","0363fe2c-d765-450e-8b1a-d13a23d9af2a","0363fe2c-d765-450e-8b1a-d13a23d9af2a",NA,NA,NA,NA,NA,NA,NA,0.889,1.925,0.01,"no_wgd",FALSE
"102",102,1,0.26952678198477,NA,148,56,NA,92,0.351506165593391,NA,0.648493834406609,TRUE,NA,TRUE,0.051899999,2.13527410931331,TRUE,0.00397307416193894,NA,83,1,0,"2:1","0363fe2c-d765-450e-8b1a-d13a23d9af2a","0363fe2c-d765-450e-8b1a-d13a23d9af2a",NA,NA,NA,NA,NA,0.097615829718092,0.0329892303076451,0.889,1.925,0.01,"no_wgd",FALSE
"103",103,1,0.456146382353128,NA,2927,2769,NA,158,0.938159897632552,NA,0.0618401023674475,TRUE,NA,TRUE,0.051299999,1.0813510779189,TRUE,0.0053925520966806,NA,52,1,0,"1:1","0385961e-ea99-40b2-ad79-6872bc30d8a1","0385961e-ea99-40b2-ad79-6872bc30d8a1",NA,NA,NA,NA,NA,0.681900112880964,Inf,0.918,2.07,0.011,"no_wgd",FALSE
"104",104,2,0.572570120369142,0.44934188951717,94,16,78,0,0.227217413176748,0.772782586823253,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.107359706656223,0.0054664211844781,51,3,0,"2:0","0385961e-ea99-40b2-ad79-6872bc30d8a1","0385961e-ea99-40b2-ad79-6872bc30d8a1",NA,NA,NA,NA,NA,NA,NA,0.918,2.07,0.011,"no_wgd",FALSE
"105",105,1,0.561230991060773,NA,230,217,NA,13,0.929160235761944,NA,0.0708397642380558,TRUE,NA,TRUE,0.052599999,1.07968966311871,TRUE,0.019153118993988,NA,20,1,0,"1:0","03ad38a6-0902-4aaa-84a3-91ea88fa9883","03ad38a6-0902-4aaa-84a3-91ea88fa9883",NA,NA,NA,NA,NA,0.712660500468578,Inf,0.62,1.961,0.037,"no_wgd",FALSE
"106",106,1,0.303327229146692,NA,5215,5215,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00741272774946526,NA,38,1,0,"1:1","03ad38a6-0902-4aaa-84a3-91ea88fa9883","03ad38a6-0902-4aaa-84a3-91ea88fa9883",NA,NA,NA,NA,NA,NA,NA,0.62,1.961,0.037,"no_wgd",FALSE
"107",107,1,0.335594594594595,NA,74,74,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0158066418626735,NA,46.5,2,0,"2:1","03ad38a6-0902-4aaa-84a3-91ea88fa9883","03ad38a6-0902-4aaa-84a3-91ea88fa9883",NA,NA,NA,NA,NA,NA,NA,0.62,1.961,0.037,"no_wgd",FALSE
"108",108,2,0.55390143299315,0.285963377045704,74,19,55,0,0.312839301181243,0.687160698818757,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0267599820216682,0.00368259576230369,36,2,0,"2:0","03ad38a6-0902-4aaa-84a3-91ea88fa9883","03ad38a6-0902-4aaa-84a3-91ea88fa9883",NA,NA,NA,NA,NA,NA,NA,0.62,1.961,0.037,"no_wgd",FALSE
"109",109,1,0.324248605577689,NA,251,251,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0163761325378962,NA,26,1,0,"2:1","03b5268e-881e-49e7-824f-170c3fc8b11b","03b5268e-881e-49e7-824f-170c3fc8b11b",NA,NA,NA,NA,NA,NA,NA,0.973,3.998,0.082,"wgd",FALSE
"110",110,1,0.49588904109589,NA,73,73,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0367236390579846,NA,17,2,0,"2:0","03b5268e-881e-49e7-824f-170c3fc8b11b","03b5268e-881e-49e7-824f-170c3fc8b11b",NA,NA,NA,NA,NA,NA,NA,0.973,3.998,0.082,"wgd",FALSE
"111",111,1,0.258988278408033,NA,780,780,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0113947730542562,NA,33,2,0,"2:2","03b5268e-881e-49e7-824f-170c3fc8b11b","03b5268e-881e-49e7-824f-170c3fc8b11b",NA,NA,NA,NA,NA,NA,NA,0.973,3.998,0.082,"wgd",FALSE
"112",112,2,0.288476400199172,0.103429178569514,248,171,77,0,0.699717097717359,0.300282902282641,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00681635602408045,0.000554139626641315,45,2,0,"1:0","03c3c692-8a86-4843-85ae-e045f0fa6f88","03c3c692-8a86-4843-85ae-e045f0fa6f88",NA,NA,NA,NA,NA,NA,NA,0.409,3.232,0.039,"wgd",FALSE
"113",113,1,0.193992889908257,NA,872,872,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00718760939898789,NA,54,2,0,"1:1","03c3c692-8a86-4843-85ae-e045f0fa6f88","03c3c692-8a86-4843-85ae-e045f0fa6f88",NA,NA,NA,NA,NA,NA,NA,0.409,3.232,0.039,"wgd",FALSE
"114",114,1,0.198857438637503,NA,5989,5989,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0106902600803321,NA,63,2,0,"2:1","03c3c692-8a86-4843-85ae-e045f0fa6f88","03c3c692-8a86-4843-85ae-e045f0fa6f88",NA,NA,NA,NA,NA,NA,NA,0.409,3.232,0.039,"wgd",FALSE
"115",115,2,0.424191973270563,0.161577027897249,1894,766,1128,0,0.403085368091261,0.596914631908739,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00506185230642146,0.00503861651309379,52,2,0,"2:0","03c3c692-8a86-4843-85ae-e045f0fa6f88","03c3c692-8a86-4843-85ae-e045f0fa6f88",NA,NA,NA,NA,NA,NA,NA,0.409,3.232,0.039,"wgd",FALSE
"116",116,2,0.28722912844625,0.111828098655974,6079,2947,3132,0,0.4759414152224,0.5240585847776,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00362636797426504,0.00167159045576418,70,2,0,"2:2","03c3c692-8a86-4843-85ae-e045f0fa6f88","03c3c692-8a86-4843-85ae-e045f0fa6f88",NA,NA,NA,NA,NA,NA,NA,0.409,3.232,0.039,"wgd",FALSE
"117",117,1,0.562548197870195,NA,1220,1191,NA,29,0.970558391313742,NA,0.0294416086862583,TRUE,NA,TRUE,0.054099999,0.865934736766036,TRUE,0.0135520079223139,NA,34,1,0,"1:0","03c88506-d72e-4a44-a34e-a7f0564f1799","03c88506-d72e-4a44-a34e-a7f0564f1799",NA,NA,NA,NA,NA,Inf,Inf,0.694,2.012,0.011,"no_wgd",FALSE
"118",118,1,0.343196170396971,NA,5742,5616,NA,126,0.971063931749302,NA,0.0289360682506978,TRUE,NA,TRUE,0.050999999,0.965339288752831,TRUE,0.00466327220539593,NA,55,1,0,"1:1","03c88506-d72e-4a44-a34e-a7f0564f1799","03c88506-d72e-4a44-a34e-a7f0564f1799",NA,NA,NA,NA,NA,Inf,Inf,0.694,2.012,0.011,"no_wgd",FALSE
"119",119,2,0.51105086435084,0.256273947896024,1032,338,667,27,0.325317442654986,0.639172963107474,0.03550959423754,FALSE,TRUE,FALSE,0.051899999,1.32375377627931,TRUE,0.00324386975547083,0.0026767085126648,72,2,0,"2:1","03c88506-d72e-4a44-a34e-a7f0564f1799","03c88506-d72e-4a44-a34e-a7f0564f1799",NA,NA,NA,NA,NA,0.212207006369775,Inf,0.694,2.012,0.011,"no_wgd",FALSE
"120",120,1,0.658955855855856,NA,111,111,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0126123577810243,NA,55,2,0,"2:0","03c88506-d72e-4a44-a34e-a7f0564f1799","03c88506-d72e-4a44-a34e-a7f0564f1799",NA,NA,NA,NA,NA,NA,NA,0.694,2.012,0.011,"no_wgd",FALSE
"121",121,2,0.629219049316765,0.183833108678165,89,30,59,0,0.335443284465368,0.664556715534631,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0136524406616883,0.00512676273100317,41,3,0,"1:1","03ced0ce-186a-4349-8d98-572c2bc90382","03ced0ce-186a-4349-8d98-572c2bc90382",NA,NA,NA,NA,NA,NA,NA,0.82,3.107,0.007,"wgd",FALSE
"122",122,1,0.330404195804196,NA,1430,1430,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0401636072411364,NA,49,3,0,"2:1","03ced0ce-186a-4349-8d98-572c2bc90382","03ced0ce-186a-4349-8d98-572c2bc90382",NA,NA,NA,NA,NA,NA,NA,0.82,3.107,0.007,"wgd",FALSE
"123",123,2,0.824252572045687,0.174690040037927,961,438,523,0,0.485569216094863,0.514430783905137,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00945455399331803,0.00597906141208238,37,3,0,"2:0","03ced0ce-186a-4349-8d98-572c2bc90382","03ced0ce-186a-4349-8d98-572c2bc90382",NA,NA,NA,NA,NA,NA,NA,0.82,3.107,0.007,"wgd",FALSE
"124",124,2,0.450103224370763,0.121928223048952,1441,830,611,0,0.575974262410423,0.424025737589577,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00723686420785489,0.00330081487461463,62,2,0,"2:2","03ced0ce-186a-4349-8d98-572c2bc90382","03ced0ce-186a-4349-8d98-572c2bc90382",NA,NA,NA,NA,NA,NA,NA,0.82,3.107,0.007,"wgd",FALSE
"125",125,1,0.322528494623656,NA,186,186,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0217608483816048,NA,30,2,0,"1:0","03cff38d-7e29-4409-a508-749bddb1b3df","03cff38d-7e29-4409-a508-749bddb1b3df",NA,NA,NA,NA,NA,NA,NA,0.538,3.119,0.02,"wgd",FALSE
"126",126,1,0.234192783505155,NA,97,97,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0127650491231799,NA,51,2,0,"1:1","03cff38d-7e29-4409-a508-749bddb1b3df","03cff38d-7e29-4409-a508-749bddb1b3df",NA,NA,NA,NA,NA,NA,NA,0.538,3.119,0.02,"wgd",FALSE
"127",127,1,0.235646945935763,NA,6541,6541,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0152215821673278,NA,49,2,0,"2:1","03cff38d-7e29-4409-a508-749bddb1b3df","03cff38d-7e29-4409-a508-749bddb1b3df",NA,NA,NA,NA,NA,NA,NA,0.538,3.119,0.02,"wgd",FALSE
"128",128,2,0.517750299469537,0.162913008716094,2828,1393,1435,0,0.51745813981323,0.48254186018677,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0265777149061713,0.00434134542430767,38,3,0,"2:0","03cff38d-7e29-4409-a508-749bddb1b3df","03cff38d-7e29-4409-a508-749bddb1b3df",NA,NA,NA,NA,NA,NA,NA,0.538,3.119,0.02,"wgd",FALSE
"129",129,2,0.331201652747947,0.125865953099386,5112,2698,2414,0,0.53213791336525,0.46786208663475,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.00621581593409478,0.00201873490753923,56,2,0,"2:2","03cff38d-7e29-4409-a508-749bddb1b3df","03cff38d-7e29-4409-a508-749bddb1b3df",NA,NA,NA,NA,NA,NA,NA,0.538,3.119,0.02,"wgd",FALSE
"130",130,1,0.290560645161291,NA,310,310,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0115125515479709,NA,28,1,0,"1:0","041e3b42-c623-11e3-bf01-24c6515278c0","041e3b42-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.5,2.181,0.004,"no_wgd",FALSE
"131",131,1,0.243883577165806,NA,6972,6972,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00699485709833416,NA,37,1,0,"1:1","041e3b42-c623-11e3-bf01-24c6515278c0","041e3b42-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.5,2.181,0.004,"no_wgd",FALSE
"132",132,1,0.272132450010065,NA,303,303,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0130432697216538,NA,43,2,0,"2:1","041e3b42-c623-11e3-bf01-24c6515278c0","041e3b42-c623-11e3-bf01-24c6515278c0",NA,NA,NA,NA,NA,NA,NA,0.5,2.181,0.004,"no_wgd",FALSE
"133",133,2,0.751677514288874,0.232838860715308,206,109,97,0,0.50787829340311,0.49212170659689,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0174236448615336,0.00932744574987237,21,2,0,"1:0","04339769-517c-448d-a7ca-951f83608c60","04339769-517c-448d-a7ca-951f83608c60",NA,NA,NA,NA,NA,NA,NA,0.883,1.949,0.013,"no_wgd",FALSE
"134",134,1,0.426132456738068,NA,2935,2596,NA,339,0.862087504576425,NA,0.137912495423575,TRUE,NA,TRUE,0.057099999,1.08890339802164,TRUE,0.00946587963499504,NA,33,1,0,"1:1","04339769-517c-448d-a7ca-951f83608c60","04339769-517c-448d-a7ca-951f83608c60",NA,NA,NA,NA,NA,0.699370151442346,Inf,0.883,1.949,0.013,"no_wgd",FALSE
"135",135,1,0.292565,NA,40,40,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.017905515275,NA,55,3,0,"2:1","04339769-517c-448d-a7ca-951f83608c60","04339769-517c-448d-a7ca-951f83608c60",NA,NA,NA,NA,NA,NA,NA,0.883,1.949,0.013,"no_wgd",FALSE
"136",136,1,0.3764625,NA,24,24,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0350661390104167,NA,35.5,3,0,"2:0","04339769-517c-448d-a7ca-951f83608c60","04339769-517c-448d-a7ca-951f83608c60",NA,NA,NA,NA,NA,NA,NA,0.883,1.949,0.013,"no_wgd",FALSE
"137",137,1,0.22597880209771,NA,3623,3623,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00739204544079524,NA,45,1,0,"1:0","0448206f-3ade-4087-b1a9-4fb2d14e1367","0448206f-3ade-4087-b1a9-4fb2d14e1367",NA,NA,NA,NA,NA,NA,NA,0.413,2.074,0.017,"no_wgd",TRUE
"138",138,1,0.185340252913431,NA,8163,8163,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0050679148723041,NA,55,1,0,"1:1","0448206f-3ade-4087-b1a9-4fb2d14e1367","0448206f-3ade-4087-b1a9-4fb2d14e1367",NA,NA,NA,NA,NA,NA,NA,0.413,2.074,0.017,"no_wgd",TRUE
"139",139,1,0.191348969314076,NA,3113,3113,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00972580543577955,NA,68,2,0,"2:1","0448206f-3ade-4087-b1a9-4fb2d14e1367","0448206f-3ade-4087-b1a9-4fb2d14e1367",NA,NA,NA,NA,NA,NA,NA,0.413,2.074,0.017,"no_wgd",TRUE
"140",140,2,0.432463424670288,0.183198137902759,968,220,748,0,0.222820807778057,0.777179192221943,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00391879558818519,0.0056778631211346,55,2,0,"2:0","0448206f-3ade-4087-b1a9-4fb2d14e1367","0448206f-3ade-4087-b1a9-4fb2d14e1367",NA,NA,NA,NA,NA,NA,NA,0.413,2.074,0.017,"no_wgd",TRUE
"141",141,1,0.200199166666667,NA,480,480,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0116246300826389,NA,74.5,2,0,"2:2","0448206f-3ade-4087-b1a9-4fb2d14e1367","0448206f-3ade-4087-b1a9-4fb2d14e1367",NA,NA,NA,NA,NA,NA,NA,0.413,2.074,0.017,"no_wgd",TRUE
"142",142,2,0.305029149104942,0.120749513670343,597,536,61,0,0.884484764126809,0.115515235873191,0,FALSE,TRUE,FALSE,NA,NA,FALSE,0.00472415603108552,0.00250327978200111,54,2,0,"1:0","046d7386-95c8-4501-9e55-c85bec272a7a","046d7386-95c8-4501-9e55-c85bec272a7a",NA,NA,NA,NA,NA,NA,NA,0.46,1.821,0.002,"no_wgd",FALSE
"143",143,1,0.225801281352296,NA,2873,2765,NA,108,0.949575402615829,NA,0.0504245973841708,TRUE,NA,TRUE,0.051299999,1.48611740102752,TRUE,0.00280131577932646,NA,70,1,0,"1:1","046d7386-95c8-4501-9e55-c85bec272a7a","046d7386-95c8-4501-9e55-c85bec272a7a",NA,NA,NA,NA,NA,0.156830060033746,Inf,0.46,1.821,0.002,"no_wgd",FALSE
