K_beta,Mean_C1,Mean_C2,N,N_C1,N_C2,N_Tail,pi_C1,pi_C2,pi_Tail,rcc_C1,rcc_C2,rcc_Tail,Scale_Tail,Shape_Tail,tail,Variance_C1,Variance_C2,score,samplename,karyotype,Mean_C3,N_C3,pi_C3,rcc_C3,Variance_C3,Mean_Tail,Variance_Tail
1,0.4029968674257367,NA,560,481,NA,79,0.8370629572820377,NA,0.16293704271796236,TRUE,NA,TRUE,0.062499999,1.219967539018936,TRUE,0.013123483974307038,NA,reICL,ee8ba991-8c96-476e-b096-49f3aaaffc2f,2:0,NA,NA,NA,NA,NA,0.3466328273198171,Inf
1,0.26607581272675523,NA,1502,1363,NA,139,0.8804641363433497,NA,0.11953586365665027,TRUE,NA,TRUE,0.052599999,1.3712955260129776,TRUE,0.006139826053700535,NA,reICL,ee8ba991-8c96-476e-b096-49f3aaaffc2f,2:2,NA,NA,NA,NA,NA,0.19426612561570697,Inf
2,0.5266389236628567,0.12708238386526685,284,263,21,0,0.9268823683801832,0.07311763161981683,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.0153029149205596,0.002085987554597548,reICL,ee963667-56b1-49bd-8896-e07b536d3014,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.3186650036792714,NA,1307,1285,NA,22,0.9769818414506921,NA,0.023018158549307926,TRUE,NA,TRUE,0.058799999,1.400492470786901,TRUE,0.0039815192534135065,NA,reICL,ee963667-56b1-49bd-8896-e07b536d3014,1:1,NA,NA,NA,NA,NA,0.2056192360370104,Inf
2,0.4970688785771217,0.24856858342462007,934,267,649,18,0.28341139591083514,0.6876046118583174,0.028983992230847504,TRUE,TRUE,FALSE,0.055599999,1.2044861766300816,TRUE,0.003062822624417315,0.003305969340864717,reICL,ee963667-56b1-49bd-8896-e07b536d3014,2:1,NA,NA,NA,NA,NA,0.32750101410177473,Inf
2,0.6254726003033925,0.3166887508550595,211,99,112,0,0.4625511049606024,0.5374488950393976,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.005227038162114307,0.0066448676152664875,reICL,ee963667-56b1-49bd-8896-e07b536d3014,2:0,NA,NA,NA,NA,NA,NA,NA
2,0.3965519295126691,0.18802011146064362,256,122,134,0,0.4731339476680788,0.5268660523319212,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.002055082981619768,0.002262166141658529,reICL,ee963667-56b1-49bd-8896-e07b536d3014,2:2,NA,NA,NA,NA,NA,NA,NA
1,0.9082336264637081,NA,4205,4097,NA,108,0.973868076431752,NA,0.026131923568247922,TRUE,NA,TRUE,0.052599999,0.7890825518853039,TRUE,0.00197081087723179,NA,reICL,eeddf701-93f9-4f10-85cb-9dce1760bae8,1:0,NA,NA,NA,NA,NA,Inf,Inf
1,0.47290302058210504,NA,15414,15093,NA,321,0.9757939413432134,NA,0.024206058656786596,TRUE,NA,TRUE,0.050499999000000004,0.7868856934366124,TRUE,0.0034649820835300654,NA,reICL,eeddf701-93f9-4f10-85cb-9dce1760bae8,1:1,NA,NA,NA,NA,NA,Inf,Inf
2,0.6438048907361995,0.2937518058370841,66,30,36,0,0.4533589794249861,0.546641020575014,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0010240405227376717,0.0070825568714102,reICL,eeddf701-93f9-4f10-85cb-9dce1760bae8,2:1,NA,NA,NA,NA,NA,NA,NA
2,0.812474211054192,0.38686391940816794,204,154,50,0,0.756376458415092,0.24362354158490804,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.006407499956511815,0.017304178261696914,reICL,ef002c3d-358f-4fc0-98f3-2f8b89de4374,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.4018618970965085,NA,81,68,NA,13,0.8102766603740162,NA,0.18972333962598367,TRUE,NA,TRUE,0.090899999,1.3180396984185334,TRUE,0.007182704231538041,NA,reICL,ef002c3d-358f-4fc0-98f3-2f8b89de4374,1:1,NA,NA,NA,NA,NA,0.37671337214808276,Inf
2,0.5837057254603872,0.2878516318699278,1789,658,1022,109,0.35893695036172796,0.5581792671192782,0.08288378251899381,FALSE,TRUE,FALSE,0.051299999,1.1116918358977563,TRUE,0.004877983592249628,0.007197495988210707,reICL,ef002c3d-358f-4fc0-98f3-2f8b89de4374,2:1,NA,NA,NA,NA,NA,0.5105994508145486,Inf
3,0.8233987977666269,0.41956800507202563,820,609,92,0,0.7421106444210596,0.11041674896813,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.003978158408421448,0.0047528018917566,reICL,ef002c3d-358f-4fc0-98f3-2f8b89de4374,2:0,0.15878281692826673,119,0.14747260661081038,FALSE,0.004239231593092581,NA,NA
1,0.4162645908555754,NA,1282,1075,NA,207,0.8106598446885502,NA,0.1893401553114498,TRUE,NA,TRUE,0.051299999,1.0286968550798254,TRUE,0.013027338469340117,NA,reICL,ef002c3d-358f-4fc0-98f3-2f8b89de4374,2:2,NA,NA,NA,NA,NA,1.8389522994803091,Inf
1,0.31426937093995444,NA,668,535,NA,133,0.7810987748974901,NA,0.21890122510250998,TRUE,NA,TRUE,0.051299999,1.4911659862433813,TRUE,0.010506271557993918,NA,reICL,ef3a0ccd-85bc-4e5f-a8c6-5a2e2d9e6717,1:0,NA,NA,NA,NA,NA,0.15574534016126673,Inf
1,0.21845102388240595,NA,3609,2875,NA,734,0.7714334287687612,NA,0.22856657123123877,TRUE,NA,TRUE,0.050499999000000004,2.005865163524355,TRUE,0.001950359593386936,NA,reICL,ef3a0ccd-85bc-4e5f-a8c6-5a2e2d9e6717,1:1,NA,NA,NA,NA,NA,0.10070553432548823,0.8620348333095315
2,0.35036160059917987,0.18142083970443496,1289,296,728,265,0.21651182062809782,0.5459094816193798,0.23757869775252233,TRUE,TRUE,FALSE,0.050399999,2.1192157270476715,TRUE,0.0021307482707837123,0.0014119840296731821,reICL,ef3a0ccd-85bc-4e5f-a8c6-5a2e2d9e6717,2:1,NA,NA,NA,NA,NA,0.09543153115417002,0.03604749281084575
2,0.45053091499838904,0.20802239352233765,202,50,109,43,0.24737401877544135,0.5213622399522895,0.23126374127226923,TRUE,TRUE,FALSE,0.050499999000000004,2.4846111586518553,TRUE,0.0034831167105654776,0.003027723926434311,reICL,ef3a0ccd-85bc-4e5f-a8c6-5a2e2d9e6717,2:0,NA,NA,NA,NA,NA,0.0845156391935292,0.005932289263686804
1,0.16038,NA,40,40,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.005912136599999999,NA,reICL,ef3a0ccd-85bc-4e5f-a8c6-5a2e2d9e6717,2:2,NA,NA,NA,NA,NA,NA,NA
1,0.44954684482616153,NA,1409,1203,NA,206,0.833218513495419,NA,0.16678148650458102,TRUE,NA,TRUE,0.054799999,1.0597352059183638,TRUE,0.008481802099960615,NA,reICL,ef3b454c-b2cf-4f68-a2ab-733620b6714e,1:1,NA,NA,NA,NA,NA,0.97218193746509185,Inf
1,0.6820712843985788,NA,532,486,NA,46,0.901702614811034,NA,0.09829738518896604,TRUE,NA,TRUE,0.088199999,1.2195019251322332,TRUE,0.025877709709739474,NA,reICL,ef673d3d-2031-4036-ba25-4bc7ef04075b,1:0,NA,NA,NA,NA,NA,0.49001879374116786,Inf
1,0.387349596658268,NA,6095,5489,NA,606,0.8839564258851632,NA,0.1160435741148368,TRUE,NA,TRUE,0.054099999,1.0260477304401074,TRUE,0.006931606781506623,NA,reICL,ef673d3d-2031-4036-ba25-4bc7ef04075b,1:1,NA,NA,NA,NA,NA,2.1310563435995507,Inf
1,0.2814334821428574,NA,224,224,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.011011479459303255,NA,reICL,ef673d3d-2031-4036-ba25-4bc7ef04075b,2:1,NA,NA,NA,NA,NA,NA,NA
2,0.3363310027196462,0.09802686849290054,122,90,32,0,0.7447543875634843,0.2552456124365156,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.011526447399993483,3.768541615338623e-4,reICL,ef76231d-5a21-4bbd-9847-c01be6fe8916,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.4691373124139748,NA,272,243,NA,29,0.879557793129926,NA,0.12044220687007397,TRUE,NA,TRUE,0.079999999,1.6308102105424989,TRUE,0.00898506339952589,NA,reICL,efacd7d6-56cf-4f6a-87f0-1a7ab6b1a643,1:0,NA,NA,NA,NA,NA,0.20682102640727634,Inf
1,0.31588706689289525,NA,4155,3636,NA,519,0.8524151100859741,NA,0.14758488991402582,TRUE,NA,TRUE,0.052099999,1.1460537803814612,TRUE,0.004500431747937292,NA,reICL,efacd7d6-56cf-4f6a-87f0-1a7ab6b1a643,1:1,NA,NA,NA,NA,NA,0.408817907046789,Inf
2,0.4773005957484759,0.24295298817628497,223,37,159,27,0.16330426218712263,0.6887452054566342,0.1479505323562432,FALSE,TRUE,FALSE,0.053799999,1.487959882426718,TRUE,0.0034818760096847774,0.002167771247882247,reICL,efacd7d6-56cf-4f6a-87f0-1a7ab6b1a643,2:1,NA,NA,NA,NA,NA,0.16405496244585194,Inf
1,0.40049539881778107,NA,838,782,NA,56,0.9202766352147671,NA,0.07972336478523291,TRUE,NA,TRUE,0.068199999,1.3716436211467464,TRUE,0.008790018409739057,NA,reICL,efbec43c-0c16-4006-abe8-c3ec2ec42c05,1:0,NA,NA,NA,NA,NA,0.25170913280286616,Inf
1,0.2866975473263514,NA,4901,4698,NA,203,0.945472825351197,NA,0.05452717464880298,TRUE,NA,TRUE,0.051299999,1.2022893652005318,TRUE,0.005187956228199295,NA,reICL,efbec43c-0c16-4006-abe8-c3ec2ec42c05,1:1,NA,NA,NA,NA,NA,0.3048971119730212,Inf
1,0.2791388056788439,NA,470,470,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.015279380757660149,NA,reICL,efbec43c-0c16-4006-abe8-c3ec2ec42c05,2:1,NA,NA,NA,NA,NA,NA,NA
2,0.5827751533848895,0.2759446465062232,46,29,17,0,0.583798183715304,0.41620181628469594,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.0030752257568397528,0.01784791205819509,reICL,efbec43c-0c16-4006-abe8-c3ec2ec42c05,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.6203388434888628,NA,220,190,NA,30,0.8475200145547612,NA,0.1524799854452388,TRUE,NA,TRUE,0.063999999,1.031362185063112,TRUE,0.009568762147603901,NA,reICL,efc39172-083c-4297-b922-3f58df781332,1:0,NA,NA,NA,NA,NA,2.104674106088166,Inf
1,0.37960136583520016,NA,4145,3718,NA,427,0.8807369638760131,NA,0.11926303612398693,TRUE,NA,TRUE,0.051299999,1.015043779607947,TRUE,0.005676740011582277,NA,reICL,efc39172-083c-4297-b922-3f58df781332,1:1,NA,NA,NA,NA,NA,3.461347230275599,Inf
2,0.5579593067323477,0.274214917044848,1223,148,939,136,0.11506690581180137,0.7441456769562498,0.14078741723194887,TRUE,FALSE,FALSE,0.050599999,1.0965953025863464,TRUE,0.0025885666457777347,0.00335875552694953,reICL,efc39172-083c-4297-b922-3f58df781332,2:1,NA,NA,NA,NA,NA,0.5744349852279145,Inf
1,0.39092721088435384,NA,147,147,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.014927412728955541,NA,reICL,efe4d5dd-fffb-41df-ab86-be06cc16646f,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.29249066350710884,NA,2110,2110,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00797931975643179,NA,reICL,efe4d5dd-fffb-41df-ab86-be06cc16646f,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.322234192064406,NA,8695,8695,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.016452884343266395,NA,reICL,efe4d5dd-fffb-41df-ab86-be06cc16646f,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.5819682663149703,NA,9191,8138,NA,1053,0.8710424799330736,NA,0.12895752006692643,TRUE,NA,TRUE,0.051699999,0.801313401128821,TRUE,0.015352147973330569,NA,reICL,efe4d5dd-fffb-41df-ab86-be06cc16646f,2:0,NA,NA,NA,NA,NA,Inf,Inf
1,0.36194634674339776,NA,3267,2932,NA,335,0.8767784188203213,NA,0.12322158117967873,TRUE,NA,TRUE,0.053299999,1.0707264490994344,TRUE,0.00626639503962859,NA,reICL,efe4d5dd-fffb-41df-ab86-be06cc16646f,2:2,NA,NA,NA,NA,NA,0.8069077324388085,Inf
1,0.6400534844618986,NA,1684,1587,NA,97,0.9347468147691435,NA,0.0652531852308566,TRUE,NA,TRUE,0.060599999,1.0643084495249087,TRUE,0.008286693009697994,NA,reICL,efec3225-de07-4559-9a90-95223495cc61,1:0,NA,NA,NA,NA,NA,1.002933385167672,Inf
1,0.38758053687375515,NA,3211,3105,NA,106,0.9596441079389909,NA,0.04035589206100911,TRUE,NA,TRUE,0.059699999000000004,1.255117897861926,TRUE,0.005176365161646775,NA,reICL,efec3225-de07-4559-9a90-95223495cc61,1:1,NA,NA,NA,NA,NA,0.29370944914179536,Inf
2,0.5457376608504755,0.27962025759942777,642,181,435,26,0.2811160554785125,0.6674607152245752,0.05142322929691235,FALSE,TRUE,FALSE,0.050999999,1.372242253478306,TRUE,0.003924638153734268,0.002997905782089534,reICL,efec3225-de07-4559-9a90-95223495cc61,2:1,NA,NA,NA,NA,NA,0.18800754858214927,Inf
2,0.7759901516820918,0.38514508019507177,539,188,329,22,0.34969463071915763,0.6050724317453731,0.04523293753546922,TRUE,FALSE,FALSE,0.057999999000000003,1.7817199427503068,TRUE,0.003830394237665581,0.0048457462105046456,reICL,efec3225-de07-4559-9a90-95223495cc61,2:0,NA,NA,NA,NA,NA,0.1321953672234842,Inf
1,0.445859648197559,NA,1979,1864,NA,115,0.9295018096325997,NA,0.07049819036740036,TRUE,NA,TRUE,0.056299999,1.0319477096223955,TRUE,0.010179718288518458,NA,reICL,effb868c-f905-41a0-ace1-b5e508732534,1:0,NA,NA,NA,NA,NA,1.8185546227409615,Inf
1,0.2990524502360932,NA,4408,4083,NA,325,0.9121106602485716,NA,0.08788933975142844,TRUE,NA,TRUE,0.050399999,1.2057624221967307,TRUE,0.0033587227016744956,NA,reICL,effb868c-f905-41a0-ace1-b5e508732534,1:1,NA,NA,NA,NA,NA,0.29534267833827227,Inf
1,0.519225,NA,24,24,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.01594724770833333,NA,reICL,effb868c-f905-41a0-ace1-b5e508732534,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.754050541372812,NA,133,119,NA,14,0.8891057895172806,NA,0.11089421048271943,TRUE,NA,TRUE,0.081099999,1.3116712675824878,TRUE,0.006096194613548392,NA,reICL,f03330dd-c616-4ad5-abc3-6d6b0445e9e9,1:0,NA,NA,NA,NA,NA,0.341310058236647,Inf
1,0.37136594444181154,NA,4161,3865,NA,296,0.9163313117618488,NA,0.08366868823815121,TRUE,NA,TRUE,0.050799999,1.0507509705385478,TRUE,0.004553472927174372,NA,reICL,f03330dd-c616-4ad5-abc3-6d6b0445e9e9,1:1,NA,NA,NA,NA,NA,1.0517660585833322,Inf
2,0.5547749041296038,0.27089042347514336,374,148,206,20,0.39168044986819855,0.5455026030995933,0.06281694703220815,FALSE,TRUE,FALSE,0.050599999,1.3382792757316855,TRUE,0.0028316460839422925,0.0036557452602520566,reICL,f03330dd-c616-4ad5-abc3-6d6b0445e9e9,2:1,NA,NA,NA,NA,NA,0.2001805456963771,Inf
1,0.42692692929934933,NA,246,216,NA,30,0.8702560023718989,NA,0.12974399762810118,TRUE,NA,TRUE,0.053099999,1.1213073571822332,TRUE,0.003128827302755722,NA,reICL,f03330dd-c616-4ad5-abc3-6d6b0445e9e9,2:2,NA,NA,NA,NA,NA,0.49083106687110095,Inf
2,0.5027195777277357,0.14688351840103545,178,139,39,0,0.7798240454660084,0.22017595453399172,0,FALSE,FALSE,FALSE,NA,NA,FALSE,0.013477796589041451,0.0044033426342885065,reICL,f047cb85-8f88-45d5-83c3-0416c9f3fff7,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.33033343039502366,NA,4651,4379,NA,272,0.9267635768124795,NA,0.07323642318752056,TRUE,NA,TRUE,0.051299999,1.1742955099944774,TRUE,0.007548758577547287,NA,reICL,f047cb85-8f88-45d5-83c3-0416c9f3fff7,1:1,NA,NA,NA,NA,NA,0.34562771290166877,Inf
1,0.31873124042879014,NA,653,653,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.016603744751447554,NA,reICL,f047cb85-8f88-45d5-83c3-0416c9f3fff7,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.2981930232558139,NA,43,43,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.03276802064899946,NA,reICL,f04aecf0-eb12-4ab9-928e-7bcf201b0b40,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.3822054103434468,NA,3781,3687,NA,94,0.966832595907983,NA,0.03316740409201708,TRUE,NA,TRUE,0.069799999,1.2552978726412005,TRUE,0.007273136783324257,NA,reICL,f04aecf0-eb12-4ab9-928e-7bcf201b0b40,1:1,NA,NA,NA,NA,NA,0.34320611193732936,Inf
1,0.458359090909091,NA,22,22,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.04580600241735537,NA,reICL,f04aecf0-eb12-4ab9-928e-7bcf201b0b40,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.22282688350889224,NA,3154,3154,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.011161316802024257,NA,reICL,f064f762-c622-11e3-bf01-24c6515278c0,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.2030516928079535,NA,7458,7458,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.004424077191044762,NA,reICL,f064f762-c622-11e3-bf01-24c6515278c0,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.2456904761904762,NA,21,21,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.009277919909297053,NA,reICL,f064f762-c622-11e3-bf01-24c6515278c0,2:2,NA,NA,NA,NA,NA,NA,NA
2,0.8430977836770971,0.29035027220793413,940,645,295,0,0.6867298485562036,0.31327015144379644,0,TRUE,FALSE,FALSE,NA,NA,FALSE,0.008623716753738537,0.01823700754117728,reICL,f075dcdb-4b6a-4186-bfc5-c1787c4a14ac,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.43328606765566846,NA,13145,10384,NA,2761,0.763058205503364,NA,0.23694179449663597,TRUE,NA,TRUE,0.052599999,0.9269106600225872,TRUE,0.00849181809694104,NA,reICL,f075dcdb-4b6a-4186-bfc5-c1787c4a14ac,1:1,NA,NA,NA,NA,NA,Inf,Inf
2,0.6241664483924215,0.2987564166648693,978,77,710,191,0.07208056304979871,0.6967402372984057,0.23117919965179554,TRUE,FALSE,FALSE,0.051299999,1.2302156359281464,TRUE,0.004450749028534273,0.005138706197710071,reICL,f075dcdb-4b6a-4186-bfc5-c1787c4a14ac,2:1,NA,NA,NA,NA,NA,0.2741345549291701,Inf
1,0.33971996498227747,NA,618,598,NA,20,0.9584824399929562,NA,0.04151756000704386,TRUE,NA,TRUE,0.052599999,1.2092073820660123,TRUE,0.007481253069998309,NA,reICL,f0768c67-f38c-40a8-8f27-81a927fb5dca,1:1,NA,NA,NA,NA,NA,0.30402515656639434,Inf
1,0.36427280353701186,NA,8821,8821,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.02215507501480218,NA,reICL,f0768c67-f38c-40a8-8f27-81a927fb5dca,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.7658076769883627,NA,606,566,NA,40,0.930032832242454,NA,0.06996716775754594,TRUE,NA,TRUE,0.074999999,1.2125844912878077,TRUE,0.00960206270682823,NA,reICL,f0768c67-f38c-40a8-8f27-81a927fb5dca,2:0,NA,NA,NA,NA,NA,0.4278008949903909,Inf
1,0.3975861415794951,NA,4000,3822,NA,178,0.9479895120735515,NA,0.05201048792644849,TRUE,NA,TRUE,0.050799999,1.2184802989231296,TRUE,0.00492424355947788,NA,reICL,f0768c67-f38c-40a8-8f27-81a927fb5dca,2:2,NA,NA,NA,NA,NA,0.283315238362033,Inf
1,0.4861736040609138,NA,197,197,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.015997706308330546,NA,reICL,f07b9192-c86f-4ee4-a3b5-feb9c5098bf4,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.34604101426918765,NA,5186,5186,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.011323163695770298,NA,reICL,f07b9192-c86f-4ee4-a3b5-feb9c5098bf4,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.3668711934841917,NA,26589,26589,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.019815857138682096,NA,reICL,f07b9192-c86f-4ee4-a3b5-feb9c5098bf4,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.7022234291810648,NA,7815,7578,NA,237,0.9651825398995862,NA,0.034817460100413734,TRUE,NA,TRUE,0.058799999,0.8002693047178763,TRUE,0.013948854166072682,NA,reICL,f07b9192-c86f-4ee4-a3b5-feb9c5098bf4,2:0,NA,NA,NA,NA,NA,Inf,Inf
1,0.3927324231947216,NA,23539,22774,NA,765,0.9600450676225502,NA,0.039954932377449785,TRUE,NA,TRUE,0.050599999,0.9033895824628475,TRUE,0.005792742201947469,NA,reICL,f07b9192-c86f-4ee4-a3b5-feb9c5098bf4,2:2,NA,NA,NA,NA,NA,Inf,Inf
1,0.3707109090909087,NA,1980,1980,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0216000258102847,NA,reICL,f0a33adc-ea90-46ef-a24a-a8d7e4e15db3,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.14465359238413572,NA,572,572,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0021959400341073354,NA,reICL,f0a33adc-ea90-46ef-a24a-a8d7e4e15db3,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.18090432923249683,NA,3900,3900,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.005193277032085944,NA,reICL,f0a33adc-ea90-46ef-a24a-a8d7e4e15db3,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.23885683794466397,NA,1265,1265,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.00648731265087097,NA,reICL,f0a33adc-ea90-46ef-a24a-a8d7e4e15db3,2:0,NA,NA,NA,NA,NA,NA,NA
1,0.1990090504879399,NA,12466,12385,NA,81,0.9788748661296788,NA,0.02112513387032124,TRUE,NA,TRUE,0.050499999000000004,1.6201614412034888,TRUE,0.0042358589601314235,NA,reICL,f0a33adc-ea90-46ef-a24a-a8d7e4e15db3,2:2,NA,NA,NA,NA,NA,0.13193040670480574,Inf
2,0.27326555260925894,0.10746619402553555,115,43,72,0,0.38225062513975544,0.6177493748602445,0,TRUE,TRUE,FALSE,NA,NA,FALSE,0.004633009267928584,7.014237888726606e-4,reICL,f0b46dcd-ce45-4405-8744-8f8b35606b75,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.2644649122807018,NA,57,57,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.0141319766635888,NA,reICL,f0e0d978-3e32-4444-a07a-26049b2594e6,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.2535530874097836,NA,1247,1247,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.011300130686137512,NA,reICL,f0e0d978-3e32-4444-a07a-26049b2594e6,2:1,NA,NA,NA,NA,NA,NA,NA
1,0.42899831777441483,NA,1655,1588,NA,67,0.9439373148930454,NA,0.056062685106954495,TRUE,NA,TRUE,0.054099999,1.1094703277313294,TRUE,0.019675866296397355,NA,reICL,f0e0d978-3e32-4444-a07a-26049b2594e6,2:0,NA,NA,NA,NA,NA,0.548297834351114,Inf
1,0.2839784111792357,NA,7473,6765,NA,708,0.8833581444710572,NA,0.11664185552894275,TRUE,NA,TRUE,0.052599999,1.2475046334327011,TRUE,0.004751230246855486,NA,reICL,f0e0d978-3e32-4444-a07a-26049b2594e6,2:2,NA,NA,NA,NA,NA,0.2651212688868623,Inf
1,0.1420309523809524,NA,42,42,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.009096454041950117,NA,reICL,f0f2030e-17fd-4dd9-9104-899e59d72ed8,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.0770944942250299,NA,367,184,NA,183,0.41082477256757055,NA,0.5891752274324293,TRUE,NA,TRUE,0.050599999,1.7910846455926066,TRUE,1.171310546057533e-4,NA,reICL,f0f2030e-17fd-4dd9-9104-899e59d72ed8,1:1,NA,NA,NA,NA,NA,0.114562811679919,Inf
1,0.3314655490807432,NA,685,685,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.03256161954716149,NA,reICL,f1504811-8363-41e6-b43c-62452b1262d3,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.28175078338297715,NA,2541,2138,NA,403,0.8045490087215843,NA,0.1954509912784157,TRUE,NA,TRUE,0.059999999,1.604629809178903,TRUE,0.010034425535763312,NA,reICL,f1504811-8363-41e6-b43c-62452b1262d3,1:1,NA,NA,NA,NA,NA,0.15923427109366498,Inf
2,0.5019280747399127,0.18707485812241187,966,147,794,25,0.14537063385170085,0.7711568164311184,0.0834725497171807,FALSE,TRUE,FALSE,0.050599999,1.560453920924681,TRUE,0.004278165631128546,0.006912967056168277,reICL,f1504811-8363-41e6-b43c-62452b1262d3,2:1,NA,NA,NA,NA,NA,0.14088395832446352,Inf
2,0.6883459482073471,0.24232718538777606,1776,192,1523,61,0.09756285750801562,0.791260520424928,0.1111766220670564,FALSE,TRUE,FALSE,0.054099999,1.3498982619290303,TRUE,0.004385508588125928,0.014870472357054769,reICL,f1504811-8363-41e6-b43c-62452b1262d3,2:0,NA,NA,NA,NA,NA,0.208716368631962,Inf
1,0.2693338965572982,NA,81,37,NA,44,0.4467805412812936,NA,0.5532194587187065,TRUE,NA,TRUE,0.058799999,1.7621089349081678,TRUE,0.011406767325822874,NA,reICL,f1504811-8363-41e6-b43c-62452b1262d3,2:2,NA,NA,NA,NA,NA,0.13595432209829206,Inf
2,0.746379942412572,0.1435113735608105,161,20,101,40,0.11874122091898154,0.5266167033930688,0.35464207568794964,FALSE,TRUE,FALSE,0.052599999,1.1035825271247803,TRUE,0.0032898168693119485,0.0031993642926804815,reICL,f1534b2a-5350-442c-bb9d-8c7142668d31,1:0,NA,NA,NA,NA,NA,0.560407642432329,Inf
2,0.3742368943644705,0.13553773760065668,2898,803,1189,906,0.2606450435192907,0.37441367812232496,0.3649412783583843,TRUE,TRUE,FALSE,0.050499999000000004,1.784080933924662,TRUE,0.0037205575989782695,0.002526531239061895,reICL,f1534b2a-5350-442c-bb9d-8c7142668d31,1:1,NA,NA,NA,NA,NA,0.11490661420389969,Inf
1,0.34979125,NA,80,80,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.020154463798437498,NA,reICL,f15989a1-e820-4879-a535-438277acad49,1:0,NA,NA,NA,NA,NA,NA,NA
1,0.2729742728041074,NA,1041,1041,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.01367461403171941,NA,reICL,f15989a1-e820-4879-a535-438277acad49,1:1,NA,NA,NA,NA,NA,NA,NA
1,0.2681712784848941,NA,981,981,NA,0,1,NA,0,TRUE,NA,TRUE,NA,NA,FALSE,0.019086729893714783,NA,reICL,f15989a1-e820-4879-a535-438277acad49,2:1,NA,NA,NA,NA,NA,NA,NA
